algorithm;dataset;privacyModel;k;qids;weighted;iterations;eliteFraction;crossoverFraction;productionFraction;mutationProbability;immigrationFraction;immigrationInterval;subpopulationSize;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility;tuningParameter;gaImplementation
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;4;410551;0.852797026;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;4;1040845;0.858481427;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;4;940747;0.864536723;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;4;1500923;0.865193692;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;4;1410839;0.859488231;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;4;295783;0.617245083;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;4;235678;0.599298744;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;4;490692;0.611468845;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;4;530748;0.600753721;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;4;1240889;0.623199697;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;4;1000777;0.568520115;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;4;1590840;0.58604733;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;4;1440707;0.598906516;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;4;145817;0.380587073;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;4;110686;0.367433396;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;4;230724;0.339443212;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;4;200686;0.344000153;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;4;520797;0.358275189;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;4;580877;0.342892062;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;4;931037;0.397012043;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;4;840994;0.34221016;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;5;125324;0.733145687;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;5;150431;0.802758578;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;5;320428;0.795897624;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;5;390564;0.851807618;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;5;860765;0.857894833;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;5;940793;0.8575152;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;5;1440904;0.862780061;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;5;1380816;0.861277597;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;5;290860;0.621524548;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;5;260710;0.571954776;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;5;630866;0.624758184;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;5;500713;0.605671414;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;5;1000782;0.612629788;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;5;1020826;0.608320766;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;5;1590829;0.602436451;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;5;1560840;0.600352455;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;5;120726;0.359676272;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;5;115719;0.376253849;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;5;270792;0.376863182;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;5;210664;0.338287728;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;5;460751;0.376179495;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;5;440714;0.323557887;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;5;900935;0.371320446;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;5;810881;0.332903338;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;5000;2147483647;false;5;130349;0.773988292;0;gaImplementation;0
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;10000;2147483647;false;5;370570;0.838859977;0;gaImplementation;0
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;20000;2147483647;false;5;940762;0.863765968;0;gaImplementation;0
BEST_EFFORT_GENETIC;SS13ACS;K_ANONYMITY;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;true;true;30000;2147483647;false;5;1470869;0.86676936;0;gaImplementation;0
