algorithm;dataset;privacyModel;k;qids;weighted;iterations;eliteFraction;crossoverFraction;productionFraction;mutationProbability;immigrationFraction;immigrationInterval;subpopulationSize;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility;tuningParameter;gaImplementation
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;3;1111461;0.874446436;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;4;30147;0.720853989;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;4;20148;0.707212343;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;4;40128;0.794890658;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;4;30156;0.851121246;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;4;200425;0.853730538;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;4;180295;0.951101625;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;4;150181;0.930184123;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;4;270314;0.977372964;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;4;40304;0.886953619;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;4;40358;0.881428246;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;4;70259;0.881973261;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;4;130377;0.90870401;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;4;340415;0.929706996;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;4;400674;0.941306529;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;4;690690;0.948983314;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;4;480637;0.967595409;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;4;136247;0.682623851;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;4;136139;0.717873158;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;4;301439;0.698999164;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;4;341414;0.75368454;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;4;761754;0.73132909;0;gaImplementation;1
