age;familysize;gender;married;race;religion;Q1A;Q2A;Q3A;Q4A;Q5A;Q6A;Q7A;Q8A;Q9A;Q10A
36;4;0;2;7;0;0;1;1;4;4;1;1;0;3;1
46;4;0;2;7;1;1;2;1;4;3;1;0;0;1;2
56;6;0;2;7;0;0;0;4;4;0;1;1;0;1;1
50;4;0;2;7;0;0;1;1;4;0;2;1;3;1;1
39;4;0;2;7;2;0;0;2;4;4;2;0;0;1;1
48;4;0;2;7;1;0;3;2;3;4;2;0;4;3;4
53;6;0;2;7;1;0;0;4;3;0;2;0;0;1;3
63;4;0;2;7;2;0;3;3;4;0;2;1;4;1;1
38;4;0;2;7;1;0;1;0;3;0;3;1;1;1;1
40;6;0;2;7;1;1;1;1;3;0;3;0;0;1;1
25;4;0;2;7;1;0;0;2;3;0;3;1;0;1;2
60;5;0;2;7;1;1;1;2;3;0;3;1;3;1;2
57;4;0;2;7;1;1;3;3;3;2;3;0;1;1;1
45;7;0;2;7;0;0;0;0;4;0;4;0;0;1;2
30;5;0;2;7;0;0;0;4;4;0;4;1;0;1;1
2;4;0;2;7;0;0;0;3;4;2;4;0;0;1;2
51;4;0;2;7;1;0;1;4;4;1;4;0;4;1;1
40;5;0;2;7;1;0;2;4;4;0;4;1;4;1;1
15;4;0;0;7;0;0;2;1;3;4;3;2;0;1;4
32;4;0;0;7;1;0;1;3;3;4;3;2;0;1;3
12;7;0;0;7;0;1;0;4;3;0;3;2;1;1;1
15;5;0;0;7;1;1;1;3;3;4;3;2;0;3;2
35;4;0;0;7;0;1;1;3;3;4;3;2;0;1;1
36;4;0;0;7;0;1;2;3;3;1;3;2;0;1;0
28;4;0;0;7;1;0;3;3;3;4;3;2;1;1;1
9;4;0;0;7;1;0;1;2;3;0;3;2;0;1;1
3;7;0;0;7;0;1;2;2;3;1;3;2;1;1;1
20;6;0;0;7;1;1;0;1;4;3;3;2;0;1;1
34;5;0;0;7;1;0;0;3;4;0;3;2;0;1;1
12;4;0;0;7;0;1;4;0;4;0;4;2;3;1;1
32;4;0;1;7;0;0;2;4;2;3;3;2;0;3;2
42;5;0;1;7;1;0;0;1;2;4;3;2;0;0;2
56;5;0;1;7;0;0;1;2;2;4;4;2;0;3;2
5;4;0;1;7;0;1;0;2;2;4;3;2;0;1;1
0;4;0;1;7;1;1;0;1;2;3;4;2;4;1;2
21;5;0;0;7;1;1;0;4;1;3;1;4;3;1;1
26;5;0;0;7;0;1;1;4;1;3;1;4;3;1;2
34;4;0;0;7;1;1;1;3;0;3;0;4;1;1;1
19;4;0;0;7;1;0;3;1;1;3;1;4;1;3;4
13;5;0;0;7;1;1;3;3;1;3;0;4;1;3;3
4;4;0;0;7;2;1;0;1;3;0;1;4;1;1;2
1;4;0;0;7;1;0;3;3;3;3;1;4;1;3;2
42;4;0;0;7;1;0;0;0;4;4;1;4;0;1;4
29;4;0;0;7;2;0;0;1;4;0;1;4;0;1;3
9;5;0;0;7;1;0;1;1;4;0;1;4;3;1;1
22;5;0;0;7;2;0;0;3;4;3;1;3;0;1;1
22;4;0;0;7;1;0;0;4;4;3;1;4;0;1;1
18;4;0;0;7;1;0;3;3;4;4;1;4;3;3;1
1;4;0;0;7;1;0;0;2;0;4;3;3;2;1;1
9;4;0;0;7;1;0;4;3;0;3;3;4;1;1;2
7;4;0;0;7;1;1;3;3;0;3;3;4;3;3;4
12;8;0;0;7;1;0;0;0;0;2;4;3;3;1;1
1;4;0;0;7;1;0;0;2;0;3;4;3;3;1;1
2;6;0;0;7;0;0;0;2;0;2;4;3;2;1;1
14;4;0;0;7;1;0;0;2;0;3;4;4;2;1;1
21;4;0;0;7;0;0;3;2;0;3;4;4;0;1;2
22;4;0;0;7;1;1;0;2;0;1;4;4;3;1;1
52;4;0;0;7;1;1;0;4;0;4;4;3;0;1;1
6;4;0;0;7;1;0;0;4;0;2;4;3;0;1;1
11;4;0;0;7;1;1;4;4;0;2;4;4;1;1;1
1;4;0;0;7;3;1;4;3;0;3;4;4;3;1;1
20;4;0;0;7;1;1;1;1;1;1;3;4;0;1;1
11;4;0;0;7;1;1;1;0;1;2;3;4;0;3;1
9;4;0;0;7;1;1;1;2;1;0;3;4;4;1;2
6;4;0;0;7;0;0;0;3;1;1;3;3;0;1;1
2;4;0;0;7;0;0;1;3;1;3;3;4;1;1;1
4;4;0;0;7;1;1;1;3;1;3;3;4;1;1;1
10;4;0;0;7;0;1;1;3;1;3;3;4;1;1;2
18;4;0;0;7;1;1;1;3;1;4;3;4;3;3;3
1;4;0;0;7;3;1;3;3;1;1;3;4;3;1;4
6;4;0;0;7;0;1;3;3;1;1;3;4;3;1;1
7;4;0;0;7;1;0;1;1;1;4;4;4;1;1;1
22;4;0;0;7;3;0;3;0;1;4;4;4;1;1;2
6;4;0;0;7;1;0;0;3;1;3;4;3;4;1;2
32;4;0;0;7;0;0;0;4;1;2;4;3;4;1;1
48;6;0;0;7;3;0;0;4;1;1;4;3;3;1;1
6;4;0;0;7;1;0;3;4;1;2;4;4;1;1;1
18;4;0;0;7;1;1;3;4;1;3;4;3;1;1;2
6;5;0;0;7;0;1;0;1;2;4;3;3;3;3;2
22;4;0;0;7;0;1;1;4;2;3;3;4;4;1;1
8;4;0;0;7;1;1;2;3;2;3;3;4;4;1;3
35;6;0;0;7;1;1;3;3;2;1;3;4;1;1;2
23;6;0;0;7;1;1;3;3;2;4;3;4;2;3;3
39;5;0;0;7;1;0;0;0;2;0;4;3;1;1;2
10;7;0;0;7;3;0;0;1;2;1;4;4;3;1;1
3;6;0;0;7;0;0;0;2;2;0;4;3;1;1;1
4;4;0;0;7;0;0;1;3;2;3;4;4;0;1;1
20;4;0;0;7;0;0;3;3;2;2;4;4;1;3;1
21;5;0;0;7;1;1;3;3;2;3;4;3;3;1;1
32;5;0;0;7;1;0;1;2;2;1;3;3;1;1;1
20;4;0;0;7;0;0;0;1;3;0;3;4;0;1;1
24;5;0;0;7;0;1;1;0;3;3;3;4;1;1;2
10;6;0;0;7;1;0;0;2;3;4;3;4;0;1;2
60;4;0;0;7;1;1;0;2;3;4;3;4;1;3;2
10;4;0;0;7;1;0;1;2;3;0;3;4;4;1;1
6;4;0;0;7;0;0;2;2;3;0;3;3;0;1;1
3;5;0;0;7;0;1;3;2;3;0;3;4;3;1;1
11;4;0;0;7;0;1;4;2;3;4;3;4;2;1;2
60;4;0;0;7;1;0;0;3;3;0;3;4;0;1;1
11;4;0;0;7;1;0;0;3;3;0;3;4;1;1;2
18;4;0;0;7;1;0;1;3;3;4;3;3;0;1;1
10;5;0;0;7;1;1;1;3;3;4;3;3;1;1;2
64;5;0;0;7;1;1;0;3;3;1;3;4;4;1;1
19;4;0;0;7;1;0;1;3;3;3;3;4;4;1;1
21;6;0;0;7;0;1;1;3;3;3;3;4;4;1;2
9;4;0;0;7;1;0;1;3;3;0;3;4;2;1;4
21;4;0;0;7;0;1;2;3;3;1;3;4;1;1;1
15;4;0;0;7;1;0;3;0;3;1;4;4;1;1;2
34;6;0;0;7;1;0;0;2;3;0;4;3;0;1;1
11;4;0;0;7;1;0;0;3;3;4;4;3;1;1;1
11;4;0;0;7;0;0;0;4;3;0;4;4;0;1;1
21;5;0;0;7;1;1;1;3;3;4;4;3;0;1;2
10;7;0;0;7;1;1;0;3;3;1;4;3;1;1;1
3;5;0;0;7;0;0;0;3;3;4;4;3;4;1;1
15;5;0;0;7;0;0;2;4;3;3;4;3;0;1;1
21;4;0;0;7;0;0;3;3;3;0;4;3;0;1;1
2;4;0;0;7;0;0;1;1;4;0;3;3;3;1;1
0;10;0;0;7;1;0;0;2;4;0;3;3;0;1;1
12;4;0;0;7;1;0;0;4;4;0;3;4;0;1;1
6;4;0;0;7;0;0;1;3;4;4;3;4;0;1;1
19;4;0;0;7;3;0;0;4;4;2;3;4;0;1;1
26;4;0;0;7;0;1;1;4;4;3;3;4;0;1;1
62;5;0;0;7;0;0;2;4;4;1;3;4;0;1;1
3;4;0;0;7;1;0;4;0;4;1;4;3;0;1;3
9;4;0;0;7;1;0;3;0;4;3;4;4;0;1;1
4;4;0;0;7;1;0;1;2;4;1;4;3;1;1;4
36;4;0;0;7;1;1;1;2;4;1;4;4;0;1;1
37;4;0;0;7;0;0;0;3;4;0;4;4;0;1;1
8;4;0;0;7;1;0;0;4;4;0;4;3;0;1;1
15;4;0;0;7;1;1;1;3;4;0;4;3;0;1;2
10;5;0;0;7;1;0;1;4;4;1;4;4;1;1;3
12;4;0;0;7;0;0;1;4;4;1;4;3;1;1;1
41;8;0;0;7;3;1;0;4;4;1;4;3;1;1;1
6;5;0;0;7;0;1;0;4;4;2;4;3;0;1;1
32;4;0;0;7;1;1;1;4;4;2;4;4;0;1;1
7;4;0;0;7;1;0;0;3;4;4;4;4;4;1;2
45;4;0;0;7;1;0;2;4;4;0;4;3;0;1;1
13;4;0;1;7;1;0;1;3;2;0;3;4;0;1;1
33;5;0;1;7;0;1;0;3;2;0;3;4;1;1;2
66;4;0;1;7;0;1;2;3;2;4;3;4;1;1;2
21;6;0;1;7;0;0;1;0;2;4;4;3;1;1;3
17;5;0;1;7;0;0;4;4;2;2;4;3;2;1;1
36;4;0;1;7;1;1;3;1;2;3;3;4;1;1;1
15;6;0;1;7;1;0;3;0;2;0;3;4;3;1;1
59;4;0;1;7;0;0;0;1;3;4;3;4;0;3;2
17;10;0;1;7;0;0;3;0;3;3;3;4;2;1;2
60;4;0;1;7;1;0;4;2;3;4;3;4;1;1;2
38;5;0;1;7;1;0;0;2;3;1;3;3;3;1;2
17;5;0;1;7;0;1;2;2;3;0;3;4;3;3;2
53;4;0;1;7;0;0;0;3;3;4;3;4;0;1;1
44;4;0;1;7;1;0;0;3;3;0;3;3;0;1;4
39;4;0;1;7;0;0;0;3;3;0;3;4;1;1;1
35;6;0;1;7;1;1;0;3;3;1;3;4;1;1;4
33;4;0;1;7;3;1;2;3;3;4;3;4;1;1;2
34;6;0;1;7;0;0;3;3;3;4;3;4;1;1;2
22;8;0;1;7;0;0;0;1;3;1;4;4;1;1;1
37;4;0;1;7;0;1;1;1;3;3;4;4;0;3;3
13;5;0;1;7;0;0;0;0;3;1;4;3;2;1;1
45;4;0;1;7;1;0;0;4;3;1;4;4;1;1;2
31;4;0;1;7;2;1;1;3;3;1;4;4;1;1;2
48;4;0;1;7;1;0;0;3;3;3;4;4;0;1;1
23;5;0;1;7;3;1;1;3;3;3;4;3;3;3;2
61;7;0;1;7;0;0;3;1;4;3;3;4;3;3;2
17;4;0;1;7;0;0;2;2;4;0;3;3;0;1;1
40;5;0;1;7;1;0;0;3;4;0;3;4;0;1;1
62;4;0;1;7;0;0;0;4;4;4;3;3;0;1;1
48;4;0;1;7;1;0;0;4;4;0;3;3;0;1;1
33;5;0;1;7;0;0;0;4;4;4;3;3;0;1;1
32;4;0;1;7;1;0;0;4;4;0;3;4;0;1;1
44;4;0;1;7;0;0;0;4;4;0;3;4;1;1;1
31;4;0;1;7;0;0;1;3;4;0;3;4;0;1;1
60;4;0;1;7;1;0;1;4;4;0;3;3;0;1;1
27;5;0;1;7;1;0;1;3;4;4;3;4;3;1;2
22;4;0;1;7;1;1;2;4;4;4;3;4;4;1;3
38;6;0;1;7;0;0;0;1;4;0;4;3;0;1;1
36;6;0;1;7;0;0;0;1;4;4;4;4;1;1;1
42;4;0;1;7;1;0;0;3;4;0;4;4;1;1;2
34;4;0;1;7;1;0;0;3;4;0;4;3;0;1;1
5;4;0;1;7;1;0;0;3;4;0;4;4;0;1;3
56;7;0;1;7;0;0;0;3;4;0;4;3;0;1;1
59;4;0;1;7;0;0;0;3;4;0;4;3;0;1;1
51;5;0;1;7;0;0;0;4;4;0;4;3;0;1;1
63;5;0;1;7;1;0;0;4;4;0;4;3;0;1;1
40;4;0;1;7;1;0;0;4;4;0;4;3;0;1;1
32;4;0;1;7;1;0;0;4;4;0;4;3;0;1;1
52;4;0;1;7;0;0;0;4;4;0;4;3;0;1;1
40;4;0;1;7;2;0;0;4;4;0;4;3;0;1;1
41;4;0;1;7;1;0;1;4;4;4;4;4;0;1;1
27;6;0;1;7;0;1;0;3;4;3;4;3;0;1;1
5;7;0;1;7;1;1;1;3;4;0;4;3;4;1;2
13;4;0;1;7;1;0;2;3;4;0;4;4;0;1;1
26;4;0;1;7;1;0;3;3;4;0;4;4;1;1;2
35;6;0;2;7;2;0;2;4;2;4;3;4;4;1;3
22;4;0;2;7;1;0;0;3;2;4;4;4;1;1;1
60;4;0;2;7;1;0;1;4;2;0;4;3;0;1;1
45;7;0;2;7;0;0;3;4;2;1;4;4;3;1;1
42;4;0;2;7;1;1;2;2;2;3;3;3;0;1;2
54;5;0;2;7;1;0;0;1;3;0;3;4;0;1;1
54;4;0;2;7;1;0;2;1;3;0;3;4;0;4;2
25;4;0;2;7;1;0;0;4;3;3;3;4;0;3;2
27;4;0;2;7;0;1;1;3;3;3;3;4;1;1;2
59;4;0;2;7;1;0;0;4;3;0;4;4;0;1;1
25;6;0;2;7;0;1;0;1;4;0;3;4;0;1;1
60;5;0;2;7;0;1;0;0;4;1;3;3;0;1;2
25;5;0;2;7;0;0;0;3;4;0;3;4;1;4;1
35;7;0;2;7;0;1;1;1;4;3;4;4;0;1;1
48;4;0;2;7;0;0;2;2;4;4;4;3;1;1;1
58;4;0;2;7;1;0;1;4;4;0;4;3;0;1;2
14;4;0;2;7;1;0;0;4;4;1;4;3;0;1;1
49;6;0;2;7;1;0;1;3;4;3;4;4;0;1;1
41;4;0;2;7;1;1;1;3;4;2;4;3;1;1;1
36;5;0;2;7;2;0;4;4;4;0;4;3;0;1;1
3;8;0;0;7;4;1;1;0;0;2;0;0;1;1;4
12;5;0;0;7;6;1;0;1;0;3;0;0;3;1;4
6;4;0;0;7;5;1;1;1;0;3;0;1;3;2;3
15;6;0;0;7;5;1;2;0;0;3;0;0;3;0;4
10;9;0;0;7;6;1;3;1;0;2;0;0;2;4;2
37;4;0;0;7;5;1;4;0;0;2;0;0;2;0;0
1;7;0;0;7;6;1;4;2;0;1;0;0;3;4;4
1;4;0;0;7;5;0;0;4;0;1;0;0;0;1;1
11;5;0;0;7;6;1;1;3;0;3;0;0;0;2;1
11;5;0;0;7;6;1;3;3;0;3;0;0;4;4;4
5;5;0;0;7;6;0;4;3;0;2;0;0;2;3;2
1;4;0;0;7;5;0;0;0;0;1;1;0;3;1;3
28;8;0;0;7;6;1;4;0;0;0;1;0;3;2;3
10;6;0;0;7;7;1;4;1;0;4;1;1;2;1;2
3;4;0;0;7;5;0;4;1;0;3;1;0;3;4;2
8;4;0;0;7;6;1;1;3;0;4;1;0;0;3;4
26;5;0;0;7;7;0;2;1;1;3;0;0;1;1;3
6;4;0;0;7;6;1;0;2;1;1;0;0;2;2;4
35;5;0;0;7;6;1;2;2;1;3;0;0;0;1;4
11;6;0;0;7;6;0;1;4;1;0;0;1;0;1;1
4;4;0;0;7;4;0;1;3;1;1;0;1;1;3;4
4;4;0;0;7;4;0;0;3;1;2;0;0;0;1;1
15;4;0;0;7;6;0;0;1;1;0;1;1;0;1;4
6;10;0;0;7;5;1;1;1;1;4;1;0;1;3;4
7;4;0;0;7;5;0;0;1;1;3;1;1;1;1;2
38;5;0;0;7;5;1;3;1;1;4;1;1;3;1;1
15;5;0;0;7;5;1;3;0;1;3;1;0;3;4;3
3;6;0;0;7;4;1;3;2;1;3;1;1;3;3;4
18;5;0;0;7;6;1;1;3;1;3;1;1;0;2;4
2;5;0;0;7;5;1;1;3;1;3;1;1;4;3;3
10;4;0;0;7;6;1;0;4;1;3;1;1;3;3;4
11;6;0;0;7;4;1;4;0;2;0;0;0;0;1;0
1;4;0;0;7;6;1;1;2;2;4;0;1;0;1;4
6;4;0;0;7;4;1;0;2;2;3;0;1;1;2;2
8;5;0;0;7;6;1;2;2;2;2;0;0;2;4;3
8;4;0;0;7;6;1;0;4;2;4;0;1;0;1;2
2;4;0;0;7;5;0;4;4;2;2;0;0;2;0;0
6;4;0;0;7;4;1;3;1;2;4;1;0;1;3;2
11;4;0;0;7;6;1;4;0;2;3;1;0;1;1;2
3;6;0;0;7;5;0;4;1;2;4;1;1;3;2;2
15;4;0;0;7;6;0;0;2;2;4;1;0;1;1;4
31;4;0;0;7;5;0;2;2;2;4;1;0;1;3;1
3;4;0;0;7;5;0;1;3;2;4;1;1;1;3;3
8;5;0;0;7;6;1;0;0;3;0;0;0;1;4;2
34;4;0;0;7;5;1;0;1;3;3;0;0;0;1;1
15;9;0;0;7;6;1;1;2;3;0;0;0;3;2;4
58;4;0;0;7;6;1;1;3;3;0;0;0;0;1;2
25;5;0;0;7;5;1;0;4;3;1;0;0;1;1;4
42;5;0;0;7;6;0;3;4;3;3;0;0;1;3;2
11;4;0;0;7;5;1;4;4;3;4;0;0;2;3;0
7;4;0;0;7;6;1;3;4;3;1;0;0;3;2;4
32;6;0;0;7;5;0;0;0;3;4;1;1;0;1;2
3;5;0;0;7;6;0;1;1;3;0;1;0;1;3;2
10;5;0;0;7;7;1;0;0;3;4;1;1;0;1;3
10;4;0;0;7;5;1;0;1;3;4;1;1;0;1;2
11;4;0;0;7;6;1;0;1;3;4;1;0;0;3;2
20;5;0;0;7;5;1;1;1;3;3;1;1;3;1;2
29;4;0;0;7;5;0;3;1;3;0;1;0;0;1;3
20;5;0;0;7;5;1;3;0;3;4;1;0;1;1;1
11;5;0;0;7;7;1;4;1;3;0;1;0;1;1;4
45;5;0;0;7;6;0;0;4;3;0;1;1;0;1;1
10;4;0;0;7;6;1;0;4;3;0;1;1;0;1;1
0;4;0;0;7;4;1;0;3;3;1;1;1;0;0;1
3;5;0;0;7;5;1;0;4;3;3;1;1;3;1;3
5;4;0;0;7;5;0;3;3;3;4;1;1;0;1;2
10;5;0;0;7;7;1;3;3;3;1;1;0;1;1;1
11;4;0;0;7;5;0;4;3;3;2;1;1;0;3;4
33;4;0;0;7;5;0;0;0;4;4;0;1;2;2;4
10;6;0;0;7;7;0;1;0;4;2;0;0;2;1;1
11;5;0;0;7;7;0;4;0;4;1;0;1;4;2;3
25;4;0;0;7;6;0;1;4;4;0;0;0;0;1;2
10;6;0;0;7;7;1;2;4;4;1;0;1;4;1;1
4;6;0;0;7;6;0;3;3;4;3;0;0;1;4;2
6;5;0;0;7;5;0;0;1;4;0;1;0;1;3;1
11;6;0;0;7;7;1;0;1;4;0;1;0;1;0;3
24;4;0;0;7;6;0;2;1;4;0;1;1;1;3;2
20;4;0;0;7;7;0;2;1;4;4;1;1;3;1;1
26;4;0;0;7;7;0;2;0;4;3;1;1;2;1;4
30;4;0;0;7;6;1;3;1;4;1;1;1;0;3;4
7;5;0;0;7;4;0;3;2;4;4;1;0;0;1;3
11;6;0;0;7;4;1;0;3;4;4;1;0;1;2;4
1;5;0;0;7;6;1;0;1;1;2;2;1;3;2;2
6;4;0;0;7;4;1;3;1;1;3;2;0;4;3;1
10;4;0;0;7;5;0;1;2;1;3;2;1;1;1;0
8;4;0;0;7;5;0;1;2;1;2;2;0;1;3;0
28;4;0;0;7;4;1;3;2;0;1;2;0;3;3;3
2;5;0;0;7;6;1;1;3;0;2;2;0;0;1;4
10;4;0;0;7;6;1;0;3;0;4;2;1;4;1;1
10;5;0;0;7;5;1;1;1;3;1;2;1;1;3;2
7;4;0;0;7;5;1;1;0;3;2;2;0;2;0;1
4;4;0;0;7;7;1;1;2;3;3;2;1;3;3;1
20;5;0;0;7;5;1;1;3;3;4;2;1;3;3;2
21;4;0;0;7;5;1;3;1;4;0;2;0;1;3;2
20;4;0;0;7;7;1;4;2;4;1;2;1;4;1;2
4;5;0;0;7;4;0;1;3;4;4;2;1;1;3;4
1;5;0;0;7;7;0;0;0;0;4;3;0;0;1;1
12;4;0;0;7;6;0;1;3;0;4;3;1;0;1;2
12;4;0;0;7;6;1;4;3;0;2;3;0;2;3;0
1;4;0;0;7;7;0;0;0;0;0;4;0;0;1;1
26;4;0;0;7;6;0;0;0;0;0;4;1;0;1;1
12;4;0;0;7;5;0;4;0;0;3;4;0;0;0;4
10;4;0;0;7;6;0;0;4;0;2;4;1;1;1;2
8;4;0;0;7;5;1;3;4;0;4;4;1;1;1;1
3;4;0;0;7;6;0;1;1;1;3;3;1;3;1;2
1;5;0;0;7;7;1;3;1;1;2;3;1;3;3;4
10;5;0;0;7;4;0;4;3;1;3;3;0;1;1;1
24;4;0;0;7;4;0;3;3;1;0;3;0;3;3;1
20;5;0;0;7;4;0;2;0;2;4;3;1;0;3;3
15;4;0;0;7;6;1;4;1;2;3;3;1;4;1;4
7;4;0;0;7;6;0;3;2;2;3;3;0;3;2;3
12;4;0;0;7;5;0;0;4;2;4;3;1;1;1;2
10;4;0;0;7;7;1;1;3;2;4;3;0;4;1;1
13;5;0;0;7;5;1;4;3;2;1;3;1;3;3;2
18;4;0;0;7;5;1;3;0;2;1;4;1;3;1;4
11;6;0;0;7;7;0;0;1;3;4;3;1;1;1;2
22;4;0;0;7;5;0;0;1;3;4;3;0;3;1;1
63;5;0;0;7;6;1;3;1;3;4;3;0;0;1;2
20;4;0;0;7;6;0;4;0;3;3;3;0;1;3;3
18;13;0;0;7;7;1;3;1;3;4;3;1;3;3;2
20;4;0;0;7;4;1;3;0;3;2;3;0;3;3;1
1;5;0;0;7;7;1;2;2;3;1;3;1;4;1;3
12;5;0;0;7;6;0;1;3;3;1;3;1;1;3;1
15;9;0;0;7;5;1;0;3;3;0;3;1;3;1;2
45;5;0;0;7;5;1;2;4;3;4;3;1;0;1;3
1;4;0;0;7;4;1;2;4;3;4;3;1;0;1;1
2;5;0;0;7;7;0;3;3;3;1;3;1;1;1;3
22;4;0;0;7;5;0;1;1;3;4;4;1;1;3;1
6;4;0;0;7;6;1;1;1;3;4;4;0;1;1;4
3;7;0;0;7;7;1;0;1;3;2;4;1;2;1;3
10;4;0;0;7;6;1;0;4;3;2;4;1;1;1;3
26;5;0;0;7;5;0;1;3;3;2;4;0;3;1;1
34;4;0;0;7;5;0;0;0;4;0;3;1;0;1;0
6;7;0;0;7;6;0;0;1;4;0;3;1;1;1;1
2;4;0;0;7;5;1;1;1;4;4;3;1;1;1;2
22;4;0;0;7;6;0;0;0;4;1;3;1;0;3;1
20;4;0;0;7;7;0;0;1;4;3;3;1;0;1;2
48;5;0;0;7;5;0;3;0;4;4;3;0;0;1;1
12;4;0;0;7;5;1;3;1;4;4;3;1;0;1;2
10;4;0;0;7;5;1;3;1;4;1;3;1;2;1;4
8;5;0;0;7;7;0;1;2;4;4;3;1;4;1;2
11;5;0;0;7;5;0;0;4;4;0;3;0;0;1;1
1;4;0;0;7;5;0;1;4;4;0;3;1;1;1;1
7;4;0;0;7;5;1;1;3;4;4;3;1;1;1;1
14;4;0;0;7;5;1;1;3;4;1;3;1;0;1;1
52;5;0;0;7;4;0;0;3;4;3;3;1;3;1;1
11;4;0;0;7;4;0;3;3;4;4;3;1;0;1;2
6;6;0;0;7;5;1;3;4;4;4;3;1;1;1;4
10;5;0;0;7;7;1;4;1;4;3;4;1;0;1;4
10;4;0;0;7;4;0;0;2;4;0;4;1;1;1;0
35;6;0;0;7;6;0;0;4;4;0;4;1;0;1;1
59;4;0;0;7;6;0;3;4;4;2;4;1;2;1;1
33;4;0;1;7;5;0;0;0;0;0;0;0;0;0;1
56;6;0;1;7;6;0;0;0;0;2;0;0;0;1;1
37;5;0;1;7;4;1;2;1;0;2;0;1;0;1;4
44;5;0;1;7;6;0;0;3;0;3;0;0;0;1;3
38;5;0;1;7;4;1;2;4;0;3;0;1;3;1;4
36;6;0;1;7;6;1;3;3;0;0;0;0;0;1;0
5;5;0;1;7;6;1;4;1;0;2;1;0;2;4;4
31;4;0;1;7;5;0;0;4;0;2;1;0;4;1;1
0;4;0;1;7;4;1;3;4;0;3;1;0;2;1;4
36;5;0;1;7;4;1;1;2;0;0;0;0;0;1;4
40;14;0;1;7;4;0;0;1;1;0;0;1;1;1;1
17;4;0;1;7;4;1;1;0;1;1;0;0;3;2;4
37;4;0;1;7;6;0;4;1;1;2;0;0;2;1;1
18;5;0;1;7;6;1;3;1;1;2;0;0;2;4;2
48;7;0;1;7;6;0;0;1;1;4;1;1;0;1;1
41;5;0;1;7;6;1;1;0;1;3;1;1;3;4;2
15;5;0;1;7;7;0;4;0;1;4;1;0;3;3;0
36;6;0;1;7;6;0;3;1;1;3;1;0;3;3;4
28;5;0;1;7;4;1;3;0;1;3;1;1;3;1;1
31;4;0;1;7;5;0;0;4;1;3;1;0;3;0;1
46;6;0;1;7;6;1;3;4;1;2;1;0;3;1;4
27;4;0;1;7;6;0;2;4;1;3;1;1;4;1;3
42;4;0;1;7;4;0;1;2;1;1;0;0;0;1;0
48;6;0;1;7;5;0;0;0;2;3;0;0;2;1;2
45;4;0;1;7;6;1;2;0;2;4;0;0;1;4;4
28;4;0;1;7;6;1;3;0;2;3;0;0;0;1;2
42;4;0;1;7;5;0;2;2;2;3;0;0;0;1;2
0;4;0;1;7;5;0;4;2;2;4;0;0;1;2;3
35;5;0;1;7;6;0;0;0;2;0;1;0;1;1;0
48;4;0;1;7;5;1;0;1;2;0;1;1;0;1;2
31;4;0;1;7;4;1;0;0;2;2;1;1;3;1;2
4;7;0;1;7;7;0;2;0;2;4;1;1;1;1;1
63;15;0;1;7;4;1;3;1;2;1;1;0;0;1;4
52;4;0;1;7;6;0;3;0;2;3;1;0;3;3;4
15;4;0;1;7;6;1;3;1;2;3;1;0;3;4;4
35;4;0;1;7;4;1;1;3;2;1;1;0;3;1;1
2;4;0;1;7;6;1;0;3;2;3;1;1;3;4;2
5;4;0;1;7;4;1;2;3;2;3;1;0;0;1;3
45;4;0;1;7;6;1;3;2;2;4;1;1;3;1;4
25;4;0;1;7;6;0;1;1;3;4;0;0;0;1;1
14;5;0;1;7;5;0;1;1;3;0;0;0;0;3;4
45;10;0;1;7;5;0;0;0;3;3;0;0;3;1;2
0;4;0;1;7;5;1;3;0;3;3;0;0;0;1;3
14;5;0;1;7;7;0;4;0;3;4;0;0;3;4;4
26;4;0;1;7;4;1;0;3;3;4;0;0;3;1;1
36;4;0;1;7;6;0;3;4;3;3;0;0;0;1;2
36;4;0;1;7;5;0;0;1;3;4;1;1;1;1;1
34;10;0;1;7;7;1;1;0;3;4;1;1;0;1;3
9;6;0;1;7;4;0;1;1;3;1;1;0;1;3;2
17;7;0;1;7;7;0;1;0;3;3;1;1;1;1;1
17;4;0;1;7;7;0;1;1;3;0;1;1;4;1;1
29;4;0;1;7;5;1;1;1;3;3;1;0;4;2;2
27;4;0;1;7;6;0;1;1;3;3;1;1;2;1;0
35;4;0;1;7;7;0;2;1;3;0;1;0;1;1;2
39;4;0;1;7;4;1;4;2;3;3;1;0;1;1;2
31;4;0;1;7;6;1;0;3;3;1;1;1;1;1;2
53;6;0;1;7;5;0;0;3;3;3;1;1;0;1;2
53;4;0;1;7;6;0;1;3;3;3;1;0;1;1;1
39;5;0;1;7;5;1;1;3;3;3;1;1;1;3;2
40;4;0;1;7;6;0;0;4;3;3;1;1;4;1;2
25;6;0;1;7;5;1;3;3;3;4;1;0;1;1;1
53;5;0;1;7;5;1;3;4;3;3;1;1;1;1;2
27;4;0;1;7;6;1;3;3;3;2;1;0;3;3;1
38;4;0;1;7;4;0;0;0;4;0;0;0;1;1;1
25;4;0;1;7;6;1;0;1;4;2;0;0;0;1;2
51;4;0;1;7;5;0;1;0;4;0;0;0;3;2;0
40;4;0;1;7;5;0;3;0;4;0;0;0;0;1;2
52;4;0;1;7;5;0;4;0;4;2;0;0;0;1;1
5;4;0;1;7;5;0;3;2;4;1;0;0;3;1;4
30;4;0;1;7;4;0;0;3;4;3;0;0;2;3;1
59;4;0;1;7;5;0;1;1;4;0;1;1;0;1;1
48;4;0;1;7;6;1;1;1;4;4;1;1;1;1;2
